url_length,dot_count,hyphen_count,has_at,uses_https,digit_count,special_char_count,keyword_count,has_ip,is_shortened,domain_length,domain_dot_count,subdomain_count,path_length,query_length,query_parameter_count,suspicious_tld,domain_letter_count,digit_ratio,vowel_count,consonant_count,unique_char_count,domain_entropy,label
44,4,0,0,1,0,5,0,0,0,18,2,1,18,0,0,0,16,0.0,7,9,13,3.5724312513221195,1
62,4,0,0,1,22,3,0,0,0,54,4,3,0,0,0,0,28,0.4074074074074074,5,23,25,4.394073734471542,1
40,2,1,0,1,0,5,0,0,0,23,2,1,5,3,1,0,20,0.0,6,14,16,3.8279097821439705,1
63,6,2,0,1,0,5,0,0,0,36,2,1,19,0,0,0,32,0.0,12,20,17,3.7845276964165553,1
26,2,0,0,1,0,4,0,0,0,17,2,1,1,0,0,0,15,0.0,4,11,11,3.292770193936991,1
60,6,1,0,1,0,5,1,0,0,25,2,1,27,0,0,0,22,0.0,7,15,14,3.7034651896016464,1
58,5,1,0,1,0,7,0,0,0,19,1,0,31,0,0,0,18,0.0,8,10,11,3.3660913291191923,1
35,2,0,0,1,0,4,0,0,1,26,2,1,1,0,0,0,24,0.0,9,15,17,3.9312089489103226,1
30,2,1,0,1,0,3,0,0,0,22,2,1,0,0,0,0,19,0.0,6,13,15,3.7544418457133446,1
55,6,2,0,0,0,4,0,0,0,30,2,1,18,0,0,0,26,0.0,8,18,17,3.9647351787255043,1
60,6,2,0,0,1,5,0,0,0,29,2,1,24,0,0,0,25,0.034482758620689655,10,15,15,3.672997271796528,1
28,1,0,0,1,3,4,0,0,0,19,1,0,1,0,0,0,15,0.15789473684210525,6,9,17,4.03740119765411,1
28,1,0,0,0,3,4,0,0,0,20,1,0,1,0,0,0,16,0.15,8,8,14,3.6841837197791887,1
32,2,1,0,1,0,4,0,0,0,23,2,1,1,0,0,0,20,0.0,5,15,16,3.8820451081368628,1
73,6,1,0,1,6,6,0,0,0,21,3,2,44,0,0,0,18,0.2857142857142857,5,13,16,3.8801799226757376,1
73,6,1,0,1,6,6,0,0,0,21,3,2,44,0,0,0,18,0.2857142857142857,5,13,16,3.8801799226757376,1
73,6,1,0,1,6,6,0,0,0,21,3,2,44,0,0,0,18,0.2857142857142857,5,13,16,3.8801799226757376,1
62,5,0,0,1,1,10,1,0,0,12,1,0,24,17,1,0,11,0.08333333333333333,5,6,9,3.0220552088742,1
73,6,0,0,1,9,6,0,0,0,32,2,1,33,0,0,0,30,0.28125,12,18,17,3.890319531114783,1
36,1,2,0,1,0,4,1,0,0,27,1,0,1,0,0,0,24,0.0,8,16,17,3.9582291686698796,1
29,1,1,0,1,2,4,0,0,0,20,1,0,1,0,0,0,16,0.1,5,11,13,3.546439344671015,1
24,2,1,0,1,0,4,0,0,0,15,2,1,1,0,0,0,12,0.0,4,8,13,3.640223928941852,1
30,1,1,0,1,0,4,0,0,1,21,1,0,1,0,0,0,19,0.0,6,13,13,3.5585186130489057,1
32,1,1,0,0,0,4,1,0,0,24,1,0,1,0,0,0,22,0.0,8,14,14,3.6887218755408675,1
27,1,0,0,0,0,4,0,0,0,19,1,0,1,0,0,0,18,0.0,5,13,15,3.826874881864637,1
67,5,3,0,1,4,7,1,0,0,38,2,1,21,0,0,0,33,0.10526315789473684,11,22,19,4.063202513215852,1
29,1,1,0,1,0,4,1,0,0,20,1,0,1,0,0,0,18,0.0,8,10,15,3.821928094887362,1
54,6,1,0,1,2,7,0,0,0,21,3,2,25,0,0,0,18,0.09523809523809523,4,14,14,3.6537567082870015,1
52,5,1,0,0,0,5,0,0,0,33,2,1,12,0,0,0,30,0.0,12,18,21,4.210764573772789,1
35,3,1,0,1,0,3,0,0,0,27,3,2,0,0,0,0,23,0.0,11,12,15,3.782122224145305,1
30,3,1,0,1,0,3,0,0,0,22,3,2,0,0,0,0,18,0.0,4,14,15,3.754441845713345,1
73,8,0,0,1,28,8,1,0,0,10,1,0,13,41,1,1,9,2.8,0,9,8,2.9219280948873623,1
54,6,1,0,1,1,8,0,0,0,21,3,2,25,0,0,0,18,0.047619047619047616,5,13,15,3.7489948035250964,1
37,2,1,0,1,0,4,0,0,0,28,2,1,1,0,0,1,25,0.0,10,15,14,3.607010619399147,1
73,5,0,0,1,13,7,0,0,0,14,1,0,14,36,1,0,13,0.9285714285714286,4,9,10,3.2359263506290334,1
31,1,0,0,1,6,4,1,0,0,16,1,0,7,0,0,0,9,0.375,2,7,11,3.2806390622295662,1
53,5,0,0,1,1,5,0,0,0,26,2,1,19,0,0,0,23,0.038461538461538464,10,13,18,4.056020968057881,1
52,5,0,0,0,1,5,0,0,0,26,2,1,19,0,0,0,23,0.038461538461538464,10,13,18,4.056020968057881,1
73,5,1,0,1,3,11,0,0,1,26,2,1,39,0,0,0,24,0.11538461538461539,7,17,15,3.767183467891461,1
48,2,1,0,1,0,5,0,0,1,26,2,1,14,0,0,0,24,0.0,7,17,15,3.767183467891461,1
73,5,4,0,1,8,7,0,0,0,22,2,1,25,17,1,0,16,0.36363636363636365,5,11,16,3.879664004902594,1
45,2,0,0,0,0,6,0,0,0,24,2,1,14,0,0,0,22,0.0,7,15,12,3.4387218755408675,1
50,5,2,0,1,0,5,0,0,0,25,2,1,17,0,0,0,21,0.0,6,15,17,3.923856189774724,1
60,7,0,0,1,0,5,0,0,0,30,3,2,22,0,0,0,27,0.0,11,16,17,3.7492553971685,1
19,1,0,0,0,0,3,0,0,0,12,1,0,0,0,0,1,11,0.0,3,8,9,3.084962500721156,1
68,6,1,0,1,21,4,0,0,0,43,2,1,17,0,0,0,19,0.4883720930232558,5,14,21,4.210807487109298,1
73,5,5,0,1,0,4,0,0,0,54,2,1,11,0,0,0,48,0.0,21,27,18,3.9284210117358644,1
43,2,1,0,1,0,5,0,0,0,20,1,0,15,0,0,0,18,0.0,7,11,13,3.5464393446710147,1
63,6,2,0,1,0,7,0,0,0,19,2,1,36,0,0,0,17,0.0,7,10,12,3.366091329119192,1
45,2,2,0,1,11,4,0,0,0,27,2,1,10,0,0,0,21,0.4074074074074074,5,16,15,3.6339740759971577,1
44,2,0,0,1,0,6,0,0,1,18,1,0,18,0,0,0,17,0.0,7,10,13,3.572431251322119,1
40,3,0,0,0,2,5,0,0,0,13,1,0,20,0,0,0,10,0.15384615384615385,4,6,10,3.238901256602631,1
20,1,0,0,1,0,4,0,0,0,6,1,0,6,0,0,0,5,0.0,1,4,5,2.2516291673878226,1
30,1,2,0,1,0,4,0,0,0,7,1,0,15,0,0,0,6,0.0,1,5,7,2.807354922057604,1
73,5,2,0,1,13,6,0,0,0,29,2,1,36,0,0,0,25,0.4482758620689655,8,17,18,4.0472990984266435,1
73,5,2,0,1,14,6,0,0,0,29,2,1,36,0,0,0,25,0.4827586206896552,8,17,18,4.0472990984266435,1
73,5,2,0,1,10,6,0,0,0,29,2,1,36,0,0,0,25,0.3448275862068966,8,17,18,4.0472990984266435,1
73,5,2,0,1,14,6,0,0,0,29,2,1,36,0,0,0,25,0.4827586206896552,8,17,18,4.0472990984266435,1
73,5,3,0,1,7,6,0,0,0,30,2,1,35,0,0,0,23,0.23333333333333334,10,13,17,3.844413829577611,1
31,1,0,0,1,6,6,0,0,0,10,1,0,1,11,1,1,9,0.6,3,6,9,3.121928094887362,1
73,5,2,0,1,10,6,0,0,0,29,2,1,36,0,0,0,25,0.3448275862068966,8,17,18,4.0472990984266435,1
25,1,0,0,1,0,4,0,0,0,16,1,0,1,0,0,0,15,0.0,6,9,12,3.5,1
29,1,0,0,1,0,3,0,0,0,21,1,0,0,0,0,0,20,0.0,8,12,14,3.653756708287001,1
73,5,1,0,1,4,7,1,0,0,25,1,0,40,0,0,0,24,0.16,11,13,15,3.7034651896016464,1
23,1,0,0,1,3,4,0,0,0,10,1,0,5,0,0,0,9,0.3,4,5,9,3.1219280948873624,1
55,5,0,0,0,10,6,0,0,0,27,2,1,21,0,0,1,17,0.37037037037037035,7,10,21,4.282484261342601,1
57,5,2,0,1,0,8,0,0,0,12,1,0,37,0,0,0,11,0.0,5,6,9,3.084962500721156,1
72,6,1,0,1,25,4,0,0,0,43,2,1,21,0,0,0,19,0.5813953488372093,6,13,21,4.193251963803171,1
73,4,1,0,1,4,5,0,0,0,19,1,0,46,0,0,0,17,0.21052631578947367,6,11,15,3.826874881864637,1
34,2,0,0,1,0,4,0,0,0,25,2,1,1,0,0,0,23,0.0,9,14,15,3.783465189601647,1
73,5,3,0,0,6,6,0,0,0,50,2,1,16,0,0,0,39,0.12,14,25,22,4.233269689515109,1
73,5,3,0,0,6,6,0,0,0,50,2,1,16,0,0,0,39,0.12,14,25,22,4.233269689515109,1
73,5,3,0,0,6,6,0,0,0,50,2,1,16,0,0,0,39,0.12,14,25,22,4.233269689515109,1
33,2,0,0,1,0,3,0,0,0,25,2,1,0,0,0,0,23,0.0,9,14,15,3.783465189601647,1
55,7,0,0,1,0,7,1,0,0,17,3,2,30,0,0,0,14,0.0,6,8,10,3.2195282822995477,1
32,1,0,0,1,0,6,0,0,0,11,1,0,13,0,0,0,10,0.0,5,5,6,2.3685225277282065,1
36,2,0,0,0,4,3,0,0,0,29,2,1,0,0,0,0,23,0.13793103448275862,10,13,18,3.9059244270435447,1
73,4,1,0,1,0,9,0,0,0,22,1,0,43,0,0,0,21,0.0,9,12,15,3.788754913993503,1
73,4,1,0,1,5,5,0,0,0,19,1,0,46,0,0,0,17,0.2631578947368421,6,11,15,3.826874881864637,1
73,6,2,0,1,5,9,0,0,0,19,2,1,33,12,1,0,17,0.2631578947368421,7,10,12,3.366091329119192,1
56,5,2,0,1,0,7,0,0,0,19,2,1,29,0,0,0,17,0.0,7,10,12,3.366091329119192,1
73,4,1,0,1,6,5,0,0,0,19,1,0,46,0,0,0,17,0.3157894736842105,6,11,15,3.826874881864637,1
52,5,2,0,1,5,5,0,0,0,37,2,1,7,0,0,0,28,0.13513513513513514,8,20,22,4.283381405994075,1
36,2,0,0,1,5,4,0,0,0,23,2,1,5,0,0,0,17,0.21739130434782608,6,11,17,4.001822825622231,1
53,6,1,0,1,18,4,0,0,0,32,3,2,13,0,0,0,19,0.5625,7,12,20,4.179229296672174,1
50,6,1,0,1,14,4,0,0,0,31,3,2,11,0,0,0,20,0.45161290322580644,6,14,20,4.195816471537619,1
32,3,0,0,1,4,4,0,0,0,17,3,2,7,0,0,0,10,0.23529411764705882,3,7,11,3.2195282822995472,1
35,2,1,0,1,6,3,0,0,0,27,2,1,0,0,0,0,18,0.2222222222222222,7,11,20,4.208410187268527,1
73,5,1,0,1,4,8,0,0,0,15,2,1,50,0,0,0,13,0.26666666666666666,5,8,9,2.9735572622751856,1
36,2,1,0,1,1,4,0,0,0,27,2,1,1,0,0,0,23,0.037037037037037035,10,13,17,3.9121138909722304,1
36,2,1,0,1,1,4,0,0,0,27,2,1,1,0,0,0,23,0.037037037037037035,10,13,17,3.9121138909722304,1
36,2,1,0,1,1,4,0,0,0,27,2,1,1,0,0,0,23,0.037037037037037035,10,13,17,3.91211389097223,1
36,2,1,0,1,1,4,0,0,0,27,2,1,1,0,0,0,23,0.037037037037037035,10,13,17,3.9121138909722304,1
37,2,1,0,1,2,4,0,0,0,28,2,1,1,0,0,0,23,0.07142857142857142,10,13,18,3.9946803684089085,1
37,2,1,0,1,2,4,0,0,0,28,2,1,1,0,0,0,23,0.07142857142857142,10,13,18,3.9946803684089085,1
37,2,1,0,1,2,4,0,0,0,28,2,1,1,0,0,0,23,0.07142857142857142,10,13,18,3.9946803684089085,1
38,2,1,0,1,3,4,0,0,0,29,2,1,1,0,0,0,23,0.10344827586206896,10,13,19,4.073329701949522,1
38,2,1,0,1,3,4,0,0,0,29,2,1,1,0,0,0,23,0.10344827586206896,10,13,17,3.909368063943885,1
38,2,1,0,1,3,4,0,0,0,29,2,1,1,0,0,0,23,0.10344827586206896,10,13,19,4.073329701949522,1
38,2,1,0,1,3,4,0,0,0,29,2,1,1,0,0,0,23,0.10344827586206896,10,13,19,4.073329701949522,1
39,2,1,0,1,4,4,0,0,0,30,2,1,1,0,0,0,23,0.13333333333333333,10,13,19,4.081727678869736,1
23,2,0,0,1,0,4,0,0,0,14,2,1,1,0,0,0,12,0.0,5,7,10,3.2359263506290326,1
28,2,0,0,1,0,4,0,0,0,19,2,1,1,0,0,0,17,0.0,8,9,13,3.511085408180426,1
40,2,0,0,1,4,4,0,0,0,31,2,1,1,0,0,0,25,0.12903225806451613,11,14,19,4.039211536948156,1
30,2,0,0,1,0,4,1,0,0,21,2,1,1,0,0,0,19,0.0,7,12,15,3.8208888513501886,1
32,2,1,0,1,0,4,1,0,0,23,2,1,1,0,0,0,20,0.0,7,13,16,3.9148663038831004,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,0,18,0.0,6,12,16,3.921928094887362,1
36,2,1,0,1,0,4,0,0,0,27,2,1,1,0,0,0,24,0.0,9,15,18,4.060262039120378,1
32,2,0,0,1,2,4,0,0,0,23,2,1,1,0,0,0,19,0.08695652173913043,8,11,16,3.849223912390625,1
36,2,1,0,1,0,4,0,0,0,27,2,1,1,0,0,0,24,0.0,10,14,14,3.556201280807903,1
32,2,0,0,1,0,4,0,0,0,23,2,1,1,0,0,0,21,0.0,8,13,14,3.6211755429194716,1
30,2,1,0,1,0,4,0,0,0,21,2,1,1,0,0,0,18,0.0,6,12,14,3.6897037321995474,1
38,2,2,0,1,1,4,0,0,0,29,2,1,1,0,0,0,24,0.034482758620689655,10,14,18,4.004364184708143,1
43,2,1,0,1,3,4,0,0,0,34,2,1,1,0,0,0,28,0.08823529411764706,12,16,19,4.101881223476018,1
35,2,1,0,1,0,4,0,0,0,26,2,1,1,0,0,0,23,0.0,9,14,17,3.950063756436209,1
50,5,3,0,1,0,4,0,0,0,38,2,1,4,0,0,0,33,0.0,12,21,18,4.0105709342684825,1
25,2,0,0,1,0,4,0,0,0,16,2,1,1,0,0,0,14,0.0,5,9,12,3.5,1
40,2,1,0,1,4,4,0,0,0,31,2,1,1,0,0,0,24,0.12903225806451613,10,14,19,4.106949132758152,1
44,2,2,0,1,4,4,0,0,0,35,2,1,1,0,0,0,27,0.11428571428571428,11,16,19,4.071581588126284,1
32,2,1,0,1,4,4,0,0,0,23,2,1,1,0,0,0,16,0.17391304347826086,7,9,15,3.7950885863977324,1
30,2,1,0,1,4,4,0,0,0,21,2,1,1,0,0,0,14,0.19047619047619047,7,7,14,3.6897037321995474,1
30,2,1,0,1,4,4,0,0,0,21,2,1,1,0,0,0,14,0.19047619047619047,6,8,16,3.916126946588284,1
31,2,1,0,1,5,4,0,0,0,22,2,1,1,0,0,0,14,0.22727272727272727,4,10,16,3.9139770731827515,1
62,5,2,0,1,21,4,0,0,0,50,2,1,4,0,0,0,25,0.42,8,17,23,4.326370130156179,1
60,5,3,0,1,0,4,0,0,0,38,2,1,14,0,0,0,33,0.0,14,19,16,3.7878237383024262,1
43,2,1,0,1,1,4,0,0,0,34,2,1,1,0,0,0,30,0.029411764705882353,11,19,22,4.253212018409154,1
51,5,1,0,1,1,4,0,0,0,39,2,1,4,0,0,0,35,0.02564102564102564,14,21,20,4.109138039864114,1
38,2,1,0,1,1,4,0,0,0,29,2,1,1,0,0,0,25,0.034482758620689655,9,16,16,3.840402546702506,1
73,7,2,0,1,15,4,0,0,0,53,4,3,12,0,0,0,34,0.2830188679245283,9,25,30,4.673688322847591,1
42,2,1,0,1,0,4,0,0,0,33,2,1,1,0,0,0,30,0.0,10,20,16,3.824252831282987,1
39,2,1,0,1,3,4,0,0,0,30,2,1,1,0,0,0,24,0.1,10,14,18,4.0062389286533895,1
45,2,2,0,1,0,4,0,0,0,36,2,1,1,0,0,0,32,0.0,13,19,18,3.9721634603655405,1
34,2,1,0,1,6,4,0,0,0,25,2,1,1,0,0,0,16,0.24,8,8,17,3.8594705707972516,1
24,1,0,0,1,0,4,0,0,0,15,1,0,1,0,0,0,14,0.0,2,12,9,2.9735572622751856,1
22,1,0,0,0,0,3,0,0,0,15,1,0,0,0,0,0,14,0.0,2,12,9,2.9735572622751856,1
29,2,0,0,1,3,4,0,0,0,20,2,1,1,0,0,0,15,0.15,6,9,15,3.821928094887362,1
28,2,0,0,1,0,4,0,0,0,19,2,1,1,0,0,0,17,0.0,2,15,10,3.155565013329719,1
26,2,0,0,0,0,3,0,0,0,19,2,1,0,0,0,0,17,0.0,2,15,10,3.155565013329719,1
73,5,1,0,1,10,7,0,0,0,15,2,1,50,0,0,0,13,0.6666666666666666,5,8,9,2.9735572622751856,1
35,2,0,0,1,0,4,0,0,0,26,2,1,1,0,0,0,24,0.0,8,16,15,3.796217602590056,1
31,2,0,0,1,0,4,0,0,0,22,2,1,1,0,0,0,20,0.0,6,14,17,3.970573095811684,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,0,18,0.0,3,15,16,3.921928094887362,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,1,18,0.0,4,14,16,3.9219280948873623,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,1,18,0.0,4,14,15,3.821928094887362,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,1,18,0.0,4,14,16,3.9219280948873623,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,1,18,0.0,5,13,15,3.821928094887362,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,3,13,15,3.8268748818646365,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,3,13,14,3.6818808028034016,1
26,1,0,0,1,0,4,0,0,0,17,1,0,1,0,0,0,16,0.0,5,11,13,3.6168746059562227,1
24,1,0,0,0,0,3,0,0,0,17,1,0,0,0,0,0,16,0.0,5,11,13,3.6168746059562227,1
25,1,0,0,1,0,3,0,0,0,17,1,0,0,0,0,0,16,0.0,5,11,13,3.6168746059562227,1
50,6,2,0,1,6,4,0,0,0,38,3,2,4,0,0,0,27,0.15789473684210525,9,18,21,4.228062052860335,1
38,2,1,0,1,0,4,0,0,0,29,2,1,1,0,0,0,26,0.0,11,15,15,3.788341339656749,1
21,1,1,0,1,0,4,0,0,0,12,1,0,1,0,0,0,10,0.0,2,8,10,3.2516291673878226,1
49,6,1,0,1,3,4,0,0,0,37,3,2,4,0,0,0,30,0.08108108108108109,11,19,24,4.3143340283650655,1
50,5,2,0,1,8,4,0,0,0,38,2,1,4,0,0,0,26,0.21052631578947367,11,15,20,4.221097250057957,1
38,2,2,0,1,8,4,0,0,0,29,2,1,1,0,0,0,17,0.27586206896551724,7,10,21,4.280226253673659,1
38,2,2,0,1,8,4,0,0,0,29,2,1,1,0,0,0,17,0.27586206896551724,7,10,21,4.280226253673659,1
41,2,0,0,1,0,4,0,0,0,28,2,1,5,0,0,0,26,0.0,8,18,16,3.797902689682947,1
38,2,2,0,1,8,4,0,0,0,29,2,1,1,0,0,0,17,0.27586206896551724,7,10,21,4.280226253673659,1
42,3,1,0,1,0,4,0,0,0,33,3,2,1,0,0,0,29,0.0,10,19,16,3.8013774524295485,1
23,2,0,0,1,0,4,0,0,0,14,2,1,1,0,0,0,12,0.0,5,7,10,3.2359263506290326,1
42,2,2,0,1,0,4,0,0,0,33,2,1,1,0,0,0,29,0.0,10,19,17,3.8966879684212654,1
73,5,2,0,1,1,5,0,0,0,41,2,1,24,0,0,0,37,0.024390243902439025,11,26,17,3.9091598586362752,1
44,2,1,0,1,0,4,0,0,0,35,2,1,1,0,0,0,32,0.0,14,18,17,3.785867302411998,1
27,2,1,0,1,0,4,0,0,0,18,2,1,1,0,0,1,15,0.0,4,11,13,3.572431251322119,1
39,3,0,0,1,4,4,0,0,0,30,3,2,1,0,0,0,23,0.13333333333333333,7,16,18,4.0062389286533895,1
29,2,0,0,1,3,4,0,0,0,20,2,1,1,0,0,0,15,0.15,6,9,15,3.7841837197791888,1
38,2,0,0,1,0,4,0,0,0,25,2,1,5,0,0,0,23,0.0,9,14,16,3.893660689688186,1
38,2,0,0,1,0,4,0,0,0,25,2,1,5,0,0,0,23,0.0,8,15,15,3.783465189601647,1
57,5,1,0,1,4,4,0,0,0,30,2,1,19,0,0,0,24,0.13333333333333333,9,15,23,4.389898095464288,1
41,2,2,0,1,0,4,0,0,0,25,2,1,8,0,0,0,22,0.0,9,13,15,3.8136606896881853,1
40,2,1,0,1,1,4,0,0,0,24,2,1,8,0,0,0,21,0.041666666666666664,7,14,18,4.053508854797679,1
38,2,1,0,1,4,4,0,0,0,22,2,1,8,0,0,0,16,0.18181818181818182,7,9,15,3.7321588913645694,1
49,5,2,0,1,3,4,0,0,0,30,2,1,11,0,0,0,24,0.1,11,13,20,4.094739663055176,1
37,2,1,0,1,1,4,0,0,0,21,2,1,8,0,0,0,18,0.047619047619047616,9,9,13,3.3680424225727155,1
42,2,1,0,1,0,4,0,0,0,26,2,1,8,0,0,0,24,0.0,12,12,16,3.6902603909683833,1
40,2,1,0,1,0,4,0,0,0,24,2,1,8,0,0,0,22,0.0,4,18,14,3.605388542207534,1
45,2,1,0,1,0,4,0,0,0,29,2,1,8,0,0,0,27,0.0,12,15,12,3.4005788397313514,1
44,2,1,0,1,4,4,0,0,0,35,2,1,1,0,0,0,28,0.11428571428571428,9,19,20,4.207435516759525,1
35,2,1,0,1,6,4,0,0,0,26,2,1,1,0,0,0,17,0.23076923076923078,6,11,19,4.132944044980958,1
44,2,1,0,1,0,4,0,0,0,35,2,1,1,0,0,0,32,0.0,11,21,18,3.8745359609194328,1
30,2,0,0,1,0,4,0,0,0,21,2,1,1,0,0,0,19,0.0,6,13,12,3.4273334938982645,1
40,2,0,0,1,3,4,0,0,0,31,2,1,1,0,0,0,26,0.0967741935483871,11,15,20,4.1313003425053605,1
62,5,2,0,1,13,4,0,0,0,50,2,1,4,0,0,0,33,0.26,14,19,24,4.318242691024845,1
35,2,0,0,1,2,4,0,0,0,26,2,1,1,0,0,0,22,0.07692307692307693,7,15,17,3.9500637564362093,1
54,5,0,0,1,2,4,0,0,0,42,2,1,4,0,0,0,38,0.047619047619047616,17,21,19,3.983716007094708,1
33,2,1,0,1,0,4,0,0,0,24,2,1,1,0,0,0,21,0.0,10,11,13,3.5535088547976788,1
34,2,1,0,1,2,4,0,0,0,25,2,1,1,0,0,0,20,0.08,8,12,14,3.539470570797252,1
38,2,3,0,1,0,4,0,0,0,29,2,1,1,0,0,0,24,0.0,10,14,14,3.6933452188924907,1
25,2,2,0,1,0,4,0,0,0,16,2,1,1,0,0,0,12,0.0,4,8,12,3.5,1
33,2,2,0,1,7,4,0,0,0,24,2,1,1,0,0,0,13,0.2916666666666667,5,8,16,3.9182958340544896,1
32,2,0,0,1,0,4,0,0,0,23,2,1,1,0,0,0,21,0.0,7,14,12,3.4472624994412104,1
28,2,0,0,1,0,4,0,0,0,19,2,1,1,0,0,0,17,0.0,6,11,13,3.5110854081804264,1
41,2,3,0,1,2,4,1,0,0,32,2,1,1,0,0,0,25,0.0625,10,15,16,3.8042292966721747,1
34,2,0,0,1,0,4,0,0,0,25,2,1,1,0,0,0,23,0.0,11,12,14,3.5590795706241747,1
44,2,0,0,1,0,4,2,0,0,35,2,1,1,0,0,0,33,0.0,12,21,19,4.0360069453309535,1
29,2,0,0,1,0,4,0,0,0,20,2,1,1,0,0,0,18,0.0,6,12,13,3.546439344671015,1
41,2,2,0,1,4,4,0,0,0,32,2,1,1,0,0,0,24,0.125,10,14,19,4.101409765557392,1
36,2,0,0,1,3,4,0,0,0,27,2,1,1,0,0,0,22,0.1111111111111111,7,15,18,4.032303242743954,1
28,2,0,0,1,0,4,0,0,0,19,2,1,1,0,0,0,17,0.0,4,13,14,3.7216117239699007,1
31,2,1,0,1,1,4,0,0,0,22,2,1,1,0,0,0,18,0.045454545454545456,6,12,16,3.82306798227366,1
60,5,0,0,1,0,4,0,0,0,48,2,1,4,0,0,0,46,0.0,16,30,22,4.178175262485105,1
50,5,0,0,1,0,4,1,0,0,38,2,1,4,0,0,0,36,0.0,15,21,19,4.083067973799101,1
35,2,0,0,1,0,4,0,0,0,26,2,1,1,0,0,0,24,0.0,8,16,14,3.507380102423635,1
29,2,0,0,0,0,3,0,0,0,22,2,1,0,0,0,0,20,0.0,3,17,16,3.7887549139935017,1
32,2,0,0,1,0,4,0,0,0,23,2,1,1,0,0,0,21,0.0,8,13,14,3.6211755429194716,1
41,2,0,0,1,0,4,0,0,0,32,2,1,1,0,0,0,30,0.0,11,19,18,4.054229296672174,1
29,2,0,0,0,0,3,0,0,0,22,2,1,0,0,0,0,20,0.0,4,16,14,3.663532754804255,1
29,2,0,0,0,0,3,0,0,0,22,2,1,0,0,0,0,20,0.0,2,18,15,3.720128777433187,1
29,2,0,0,0,0,3,0,0,0,22,2,1,0,0,0,0,20,0.0,5,15,17,3.9139770731827506,1
29,2,0,0,0,0,3,0,0,0,22,2,1,0,0,0,0,20,0.0,5,15,16,3.845350936622436,1
43,2,0,0,1,0,5,0,0,0,16,1,0,19,0,0,0,15,0.0,5,10,14,3.75,1
30,1,0,0,0,0,5,0,0,0,16,1,0,7,0,0,0,15,0.0,5,10,14,3.75,1
40,2,0,0,0,1,5,0,0,0,16,1,0,17,0,0,0,15,0.0625,5,10,14,3.75,1
41,2,0,0,1,1,5,0,0,0,16,1,0,17,0,0,0,15,0.0625,5,10,14,3.75,1
41,2,0,0,1,1,5,0,0,0,16,1,0,17,0,0,0,15,0.0625,5,10,14,3.75,1
31,1,0,0,1,0,5,0,0,0,16,1,0,7,0,0,0,15,0.0,5,10,14,3.75,1
41,2,0,0,1,1,5,0,0,0,16,1,0,17,0,0,0,15,0.0625,5,10,14,3.75,1
40,3,1,0,1,0,4,0,0,0,26,3,2,6,0,0,0,22,0.0,8,14,16,3.8441065448145375,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,4,12,13,3.6163485660751635,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,3,13,15,3.8268748818646365,1
17,1,0,0,1,1,3,0,0,0,9,1,0,0,0,0,0,7,0.1111111111111111,1,6,9,3.169925001442312,1
18,1,0,0,1,0,3,0,0,0,10,1,0,0,0,0,0,9,0.0,1,8,8,2.9219280948873623,1
21,1,0,0,1,0,3,0,0,0,13,1,0,0,0,0,0,12,0.0,3,9,11,3.3927474104487847,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,3,13,15,3.8268748818646365,1
18,1,0,0,1,0,3,0,0,0,10,1,0,0,0,0,0,9,0.0,1,8,7,2.6464393446710153,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,3,13,14,3.7216117239699003,1
20,1,0,0,1,0,3,0,0,0,12,1,0,0,0,0,0,11,0.0,1,10,8,2.8553885422075336,1
24,1,0,0,1,4,3,0,0,0,16,1,0,0,0,0,0,11,0.25,4,7,12,3.5,1
63,8,2,0,1,5,4,0,0,0,41,4,3,14,0,0,0,30,0.12195121951219512,10,20,22,4.210733711724087,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,3,13,13,3.5766176449086653,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,4,12,14,3.7216117239699003,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,4,12,14,3.7216117239699003,1
28,2,1,0,1,0,4,0,0,0,19,2,1,1,0,0,1,16,0.0,3,13,13,3.576617644908665,1
18,1,0,0,1,0,3,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,9,3.121928094887362,1
18,1,0,0,1,0,3,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,9,3.121928094887362,1
18,1,0,0,1,0,3,0,0,0,10,1,0,0,0,0,0,9,0.0,3,6,9,3.121928094887362,1
